timepoint,well,condition,condition_tag,Mg++ [mM],T7RNAP [ng/uL],ribosome [uM],DNA [nM],energy_mix,protein_mix,fluorescence [AU],background_fluorescence [AU],background_subtracted_fluorescence [AU],row,column
96,I:17,exp,exp,20,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1381794,1346645,35149,I,17
96,I:19,exp,exp,22,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1354478,1346645,7833,I,19
96,I:21,exp,exp,24,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1328845,1346645,-17800,I,21
96,I:23,exp,exp,26,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1361337,1346645,14692,I,23
96,J:24,H2O,control,,,,0,H2O,H2O,1278088,1346645,-68557,J,24
96,J:18,NEB (+),control,,,,35,NEB SolA,NEB SolB,95636487,1346645,94289842,J,18
96,J:12,NEB (-),control,,,,0,NEB SolA,NEB SolB,1529072,1346645,182427,J,12
96,J:6,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,5366042,1346645,4019397,J,6
96,K:1,exp,exp,4,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1489119,1346645,142474,K,1
96,K:3,exp,exp,6,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1684047,1346645,337402,K,3
96,K:5,exp,exp,8,10,1.26,35,b.next eng mix,b.next prot mix 03-1,4700883,1346645,3354238,K,5
96,K:7,exp,exp,10,10,1.26,35,b.next eng mix,b.next prot mix 03-1,21078177,1346645,19731532,K,7
96,K:9,exp,exp,12,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1540010,1346645,193365,K,9
96,K:11,exp,exp,14,10,1.26,35,b.next eng mix,b.next prot mix 03-1,18348277,1346645,17001632,K,11
96,K:13,exp,exp,16,10,1.26,35,b.next eng mix,b.next prot mix 03-1,15729008,1346645,14382363,K,13
96,K:15,exp,exp,18,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1546177,1346645,199532,K,15
96,K:17,exp,exp,20,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1381909,1346645,35264,K,17
96,K:19,exp,exp,22,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1517732,1346645,171087,K,19
96,K:21,exp,exp,24,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1352641,1346645,5996,K,21
96,K:23,exp,exp,26,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1472723,1346645,126078,K,23
96,M:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1513278,1346645,166633,M,1
96,M:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1480753,1346645,134108,M,3
96,M:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,2662919,1346645,1316274,M,5
96,M:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,16069020,1346645,14722375,M,7
96,M:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1502571,1346645,155926,M,9
96,M:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,18595722,1346645,17249077,M,11
96,M:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,13972852,1346645,12626207,M,13
96,M:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1455734,1346645,109089,M,15
96,M:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,6518625,1346645,5171980,M,17
96,M:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,12514232,1346645,11167587,M,19
96,M:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,3487084,1346645,2140439,M,21
96,M:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1431482,1346645,84837,M,23
96,N:24,NEB (+),control,,,,35,NEB SolA,NEB SolB,93483613,1346645,92136968,N,24
96,N:18,NEB (-),control,,,,0,NEB SolA,NEB SolB,10042961,1346645,8696316,N,18
96,N:12,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,6790911,1346645,5444266,N,12
96,N:6,H2O,control,,,,0,H2O,H2O,1439764,1346645,93119,N,6
96,O:1,exp,exp,4,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1332034,1346645,-14611,O,1
96,O:3,exp,exp,6,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1521689,1346645,175044,O,3
96,O:5,exp,exp,8,10,2.16,35,b.next eng mix,b.next prot mix 03-1,3291964,1346645,1945319,O,5
96,O:7,exp,exp,10,10,2.16,35,b.next eng mix,b.next prot mix 03-1,16165706,1346645,14819061,O,7
96,O:9,exp,exp,12,10,2.16,35,b.next eng mix,b.next prot mix 03-1,16851888,1346645,15505243,O,9
96,O:11,exp,exp,14,10,2.16,35,b.next eng mix,b.next prot mix 03-1,16982863,1346645,15636218,O,11
96,O:13,exp,exp,16,10,2.16,35,b.next eng mix,b.next prot mix 03-1,8017795,1346645,6671150,O,13
96,O:15,exp,exp,18,10,2.16,35,b.next eng mix,b.next prot mix 03-1,7339219,1346645,5992574,O,15
96,O:17,exp,exp,20,10,2.16,35,b.next eng mix,b.next prot mix 03-1,9213211,1346645,7866566,O,17
96,O:19,exp,exp,22,10,2.16,35,b.next eng mix,b.next prot mix 03-1,13767725,1346645,12421080,O,19
96,O:21,exp,exp,24,10,2.16,35,b.next eng mix,b.next prot mix 03-1,4259196,1346645,2912551,O,21
96,O:23,exp,exp,26,10,2.16,35,b.next eng mix,b.next prot mix 03-1,2619401,1346645,1272756,O,23
97,A:1,exp,exp,4,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1396981,1344467.5,52513.5,A,1
97,A:3,exp,exp,6,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1403821,1344467.5,59353.5,A,3
97,A:5,exp,exp,8,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1429985,1344467.5,85517.5,A,5
97,A:7,exp,exp,10,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,3230854,1344467.5,1886386.5,A,7
97,A:9,exp,exp,12,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1398148,1344467.5,53680.5,A,9
97,A:11,exp,exp,14,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,11654287,1344467.5,10309819.5,A,11
97,A:13,exp,exp,16,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,10647890,1344467.5,9303422.5,A,13
97,A:15,exp,exp,18,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1393903,1344467.5,49435.5,A,15
97,A:17,exp,exp,20,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1440270,1344467.5,95802.5,A,17
97,A:19,exp,exp,22,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1387842,1344467.5,43374.5,A,19
97,A:21,exp,exp,24,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1397277,1344467.5,52809.5,A,21
97,A:23,exp,exp,26,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1367646,1344467.5,23178.5,A,23
97,B:24,NEB (-),control,,,,0,NEB SolA,NEB SolB,71013834,1344467.5,69669366.5,B,24
97,B:18,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,4400697,1344467.5,3056229.5,B,18
97,B:12,H2O,control,,,,0,H2O,H2O,1340895,1344467.5,-3572.5,B,12
97,B:6,NEB (+),control,,,,35,NEB SolA,NEB SolB,94258583,1344467.5,92914115.5,B,6
97,C:1,exp,exp,4,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1432737,1344467.5,88269.5,C,1
97,C:3,exp,exp,6,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1420299,1344467.5,75831.5,C,3
97,C:5,exp,exp,8,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1405188,1344467.5,60720.5,C,5
97,C:7,exp,exp,10,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,5032654,1344467.5,3688186.5,C,7
97,C:9,exp,exp,12,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1388241,1344467.5,43773.5,C,9
97,C:11,exp,exp,14,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,14836976,1344467.5,13492508.5,C,11
97,C:13,exp,exp,16,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,16075405,1344467.5,14730937.5,C,13
97,C:15,exp,exp,18,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1406482,1344467.5,62014.5,C,15
97,C:17,exp,exp,20,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1432015,1344467.5,87547.5,C,17
97,C:19,exp,exp,22,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1375566,1344467.5,31098.5,C,19
97,C:21,exp,exp,24,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1357567,1344467.5,13099.5,C,21
97,C:23,exp,exp,26,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1315193,1344467.5,-29274.5,C,23
97,E:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1499816,1344467.5,155348.5,E,1
97,E:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1437012,1344467.5,92544.5,E,3
97,E:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1746188,1344467.5,401720.5,E,5
97,E:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,13576309,1344467.5,12231841.5,E,7
97,E:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1497494,1344467.5,153026.5,E,9
97,E:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,19509132,1344467.5,18164664.5,E,11
97,E:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,14534898,1344467.5,13190430.5,E,13
97,E:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1455242,1344467.5,110774.5,E,15
97,E:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1434258,1344467.5,89790.5,E,17
97,E:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1398687,1344467.5,54219.5,E,19
97,E:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1381506,1344467.5,37038.5,E,21
97,E:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1300683,1344467.5,-43784.5,E,23
97,F:24,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,2230199,1344467.5,885731.5,F,24
97,F:18,H2O,control,,,,0,H2O,H2O,1320364,1344467.5,-24103.5,F,18
97,F:12,NEB (+),control,,,,35,NEB SolA,NEB SolB,91600114,1344467.5,90255646.5,F,12
97,F:6,NEB (-),control,,,,0,NEB SolA,NEB SolB,1489829,1344467.5,145361.5,F,6
97,G:1,exp,exp,4,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1458763,1344467.5,114295.5,G,1
97,G:3,exp,exp,6,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1399407,1344467.5,54939.5,G,3
97,G:5,exp,exp,8,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1515302,1344467.5,170834.5,G,5
97,G:7,exp,exp,10,15,1.8,35,b.next eng mix,b.next prot mix 03-1,6101642,1344467.5,4757174.5,G,7
97,G:9,exp,exp,12,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1481252,1344467.5,136784.5,G,9
97,G:11,exp,exp,14,15,1.8,35,b.next eng mix,b.next prot mix 03-1,18270786,1344467.5,16926318.5,G,11
97,G:13,exp,exp,16,15,1.8,35,b.next eng mix,b.next prot mix 03-1,15172626,1344467.5,13828158.5,G,13
97,G:15,exp,exp,18,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1457331,1344467.5,112863.5,G,15
97,G:17,exp,exp,20,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1363153,1344467.5,18685.5,G,17
97,G:19,exp,exp,22,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1374225,1344467.5,29757.5,G,19
97,G:21,exp,exp,24,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1373769,1344467.5,29301.5,G,21
97,G:23,exp,exp,26,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1394009,1344467.5,49541.5,G,23
97,I:1,exp,exp,4,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1431591,1344467.5,87123.5,I,1
97,I:3,exp,exp,6,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1581369,1344467.5,236901.5,I,3
97,I:5,exp,exp,8,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1732164,1344467.5,387696.5,I,5
97,I:7,exp,exp,10,10,0.9,35,b.next eng mix,b.next prot mix 03-1,7335145,1344467.5,5990677.5,I,7
97,I:9,exp,exp,12,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1457825,1344467.5,113357.5,I,9
97,I:11,exp,exp,14,10,0.9,35,b.next eng mix,b.next prot mix 03-1,14090148,1344467.5,12745680.5,I,11
97,I:13,exp,exp,16,10,0.9,35,b.next eng mix,b.next prot mix 03-1,9530655,1344467.5,8186187.5,I,13
97,I:15,exp,exp,18,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1478019,1344467.5,133551.5,I,15
97,I:17,exp,exp,20,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1381604,1344467.5,37136.5,I,17
97,I:19,exp,exp,22,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1355560,1344467.5,11092.5,I,19
97,I:21,exp,exp,24,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1332778,1344467.5,-11689.5,I,21
97,I:23,exp,exp,26,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1363599,1344467.5,19131.5,I,23
97,J:24,H2O,control,,,,0,H2O,H2O,1275786,1344467.5,-68681.5,J,24
97,J:18,NEB (+),control,,,,35,NEB SolA,NEB SolB,95757936,1344467.5,94413468.5,J,18
97,J:12,NEB (-),control,,,,0,NEB SolA,NEB SolB,1528985,1344467.5,184517.5,J,12
97,J:6,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,5369530,1344467.5,4025062.5,J,6
97,K:1,exp,exp,4,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1488273,1344467.5,143805.5,K,1
97,K:3,exp,exp,6,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1681442,1344467.5,336974.5,K,3
97,K:5,exp,exp,8,10,1.26,35,b.next eng mix,b.next prot mix 03-1,4702619,1344467.5,3358151.5,K,5
97,K:7,exp,exp,10,10,1.26,35,b.next eng mix,b.next prot mix 03-1,21088805,1344467.5,19744337.5,K,7
97,K:9,exp,exp,12,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1540179,1344467.5,195711.5,K,9
97,K:11,exp,exp,14,10,1.26,35,b.next eng mix,b.next prot mix 03-1,18397698,1344467.5,17053230.5,K,11
97,K:13,exp,exp,16,10,1.26,35,b.next eng mix,b.next prot mix 03-1,15710894,1344467.5,14366426.5,K,13
97,K:15,exp,exp,18,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1542628,1344467.5,198160.5,K,15
97,K:17,exp,exp,20,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1379946,1344467.5,35478.5,K,17
97,K:19,exp,exp,22,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1516639,1344467.5,172171.5,K,19
97,K:21,exp,exp,24,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1353554,1344467.5,9086.5,K,21
97,K:23,exp,exp,26,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1472285,1344467.5,127817.5,K,23
97,M:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1513131,1344467.5,168663.5,M,1
97,M:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1485627,1344467.5,141159.5,M,3
97,M:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,2662598,1344467.5,1318130.5,M,5
97,M:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,16029508,1344467.5,14685040.5,M,7
97,M:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1504164,1344467.5,159696.5,M,9
97,M:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,18648688,1344467.5,17304220.5,M,11
97,M:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,14049235,1344467.5,12704767.5,M,13
97,M:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1454144,1344467.5,109676.5,M,15
97,M:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,6504335,1344467.5,5159867.5,M,17
97,M:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,12562823,1344467.5,11218355.5,M,19
97,M:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,3493748,1344467.5,2149280.5,M,21
97,M:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1427081,1344467.5,82613.5,M,23
97,N:24,NEB (+),control,,,,35,NEB SolA,NEB SolB,93080690,1344467.5,91736222.5,N,24
97,N:18,NEB (-),control,,,,0,NEB SolA,NEB SolB,10062743,1344467.5,8718275.5,N,18
97,N:12,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,6801232,1344467.5,5456764.5,N,12
97,N:6,H2O,control,,,,0,H2O,H2O,1440825,1344467.5,96357.5,N,6
97,O:1,exp,exp,4,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1331140,1344467.5,-13327.5,O,1
97,O:3,exp,exp,6,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1529011,1344467.5,184543.5,O,3
97,O:5,exp,exp,8,10,2.16,35,b.next eng mix,b.next prot mix 03-1,3290331,1344467.5,1945863.5,O,5
97,O:7,exp,exp,10,10,2.16,35,b.next eng mix,b.next prot mix 03-1,16176747,1344467.5,14832279.5,O,7
97,O:9,exp,exp,12,10,2.16,35,b.next eng mix,b.next prot mix 03-1,16778763,1344467.5,15434295.5,O,9
97,O:11,exp,exp,14,10,2.16,35,b.next eng mix,b.next prot mix 03-1,16981546,1344467.5,15637078.5,O,11
97,O:13,exp,exp,16,10,2.16,35,b.next eng mix,b.next prot mix 03-1,7999657,1344467.5,6655189.5,O,13
97,O:15,exp,exp,18,10,2.16,35,b.next eng mix,b.next prot mix 03-1,7328404,1344467.5,5983936.5,O,15
97,O:17,exp,exp,20,10,2.16,35,b.next eng mix,b.next prot mix 03-1,9181465,1344467.5,7836997.5,O,17
97,O:19,exp,exp,22,10,2.16,35,b.next eng mix,b.next prot mix 03-1,13795398,1344467.5,12450930.5,O,19
97,O:21,exp,exp,24,10,2.16,35,b.next eng mix,b.next prot mix 03-1,4264838,1344467.5,2920370.5,O,21
97,O:23,exp,exp,26,10,2.16,35,b.next eng mix,b.next prot mix 03-1,2618433,1344467.5,1273965.5,O,23
98,A:1,exp,exp,4,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1396839,1342812,54027,A,1
98,A:3,exp,exp,6,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1406076,1342812,63264,A,3
98,A:5,exp,exp,8,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1433111,1342812,90299,A,5
98,A:7,exp,exp,10,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,3229127,1342812,1886315,A,7
98,A:9,exp,exp,12,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1399670,1342812,56858,A,9
98,A:11,exp,exp,14,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,11679074,1342812,10336262,A,11
98,A:13,exp,exp,16,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,10651479,1342812,9308667,A,13
98,A:15,exp,exp,18,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1396791,1342812,53979,A,15
98,A:17,exp,exp,20,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1438337,1342812,95525,A,17
98,A:19,exp,exp,22,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1387160,1342812,44348,A,19
98,A:21,exp,exp,24,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1397263,1342812,54451,A,21
98,A:23,exp,exp,26,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1368476,1342812,25664,A,23
98,B:24,NEB (-),control,,,,0,NEB SolA,NEB SolB,70434187,1342812,69091375,B,24
98,B:18,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,4391731,1342812,3048919,B,18
98,B:12,H2O,control,,,,0,H2O,H2O,1340475,1342812,-2337,B,12
98,B:6,NEB (+),control,,,,35,NEB SolA,NEB SolB,94655661,1342812,93312849,B,6
98,C:1,exp,exp,4,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1435976,1342812,93164,C,1
98,C:3,exp,exp,6,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1421583,1342812,78771,C,3
98,C:5,exp,exp,8,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1406260,1342812,63448,C,5
98,C:7,exp,exp,10,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,5035304,1342812,3692492,C,7
98,C:9,exp,exp,12,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1388344,1342812,45532,C,9
98,C:11,exp,exp,14,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,14871703,1342812,13528891,C,11
98,C:13,exp,exp,16,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,16093904,1342812,14751092,C,13
98,C:15,exp,exp,18,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1407281,1342812,64469,C,15
98,C:17,exp,exp,20,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1432030,1342812,89218,C,17
98,C:19,exp,exp,22,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1375633,1342812,32821,C,19
98,C:21,exp,exp,24,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1358705,1342812,15893,C,21
98,C:23,exp,exp,26,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1314375,1342812,-28437,C,23
98,E:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1501076,1342812,158264,E,1
98,E:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1435916,1342812,93104,E,3
98,E:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1747336,1342812,404524,E,5
98,E:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,13598338,1342812,12255526,E,7
98,E:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1498024,1342812,155212,E,9
98,E:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,19538423,1342812,18195611,E,11
98,E:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,14542613,1342812,13199801,E,13
98,E:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1452916,1342812,110104,E,15
98,E:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1431550,1342812,88738,E,17
98,E:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1399635,1342812,56823,E,19
98,E:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1379984,1342812,37172,E,21
98,E:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1300604,1342812,-42208,E,23
98,F:24,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,2225835,1342812,883023,F,24
98,F:18,H2O,control,,,,0,H2O,H2O,1318255,1342812,-24557,F,18
98,F:12,NEB (+),control,,,,35,NEB SolA,NEB SolB,91801639,1342812,90458827,F,12
98,F:6,NEB (-),control,,,,0,NEB SolA,NEB SolB,1490975,1342812,148163,F,6
98,G:1,exp,exp,4,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1454322,1342812,111510,G,1
98,G:3,exp,exp,6,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1400652,1342812,57840,G,3
98,G:5,exp,exp,8,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1510216,1342812,167404,G,5
98,G:7,exp,exp,10,15,1.8,35,b.next eng mix,b.next prot mix 03-1,6105167,1342812,4762355,G,7
98,G:9,exp,exp,12,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1482490,1342812,139678,G,9
98,G:11,exp,exp,14,15,1.8,35,b.next eng mix,b.next prot mix 03-1,18228727,1342812,16885915,G,11
98,G:13,exp,exp,16,15,1.8,35,b.next eng mix,b.next prot mix 03-1,15176981,1342812,13834169,G,13
98,G:15,exp,exp,18,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1456457,1342812,113645,G,15
98,G:17,exp,exp,20,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1364694,1342812,21882,G,17
98,G:19,exp,exp,22,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1376501,1342812,33689,G,19
98,G:21,exp,exp,24,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1372134,1342812,29322,G,21
98,G:23,exp,exp,26,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1394440,1342812,51628,G,23
98,I:1,exp,exp,4,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1432985,1342812,90173,I,1
98,I:3,exp,exp,6,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1584548,1342812,241736,I,3
98,I:5,exp,exp,8,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1730267,1342812,387455,I,5
98,I:7,exp,exp,10,10,0.9,35,b.next eng mix,b.next prot mix 03-1,7318980,1342812,5976168,I,7
98,I:9,exp,exp,12,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1454554,1342812,111742,I,9
98,I:11,exp,exp,14,10,0.9,35,b.next eng mix,b.next prot mix 03-1,14082936,1342812,12740124,I,11
98,I:13,exp,exp,16,10,0.9,35,b.next eng mix,b.next prot mix 03-1,9513383,1342812,8170571,I,13
98,I:15,exp,exp,18,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1473660,1342812,130848,I,15
98,I:17,exp,exp,20,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1380122,1342812,37310,I,17
98,I:19,exp,exp,22,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1357243,1342812,14431,I,19
98,I:21,exp,exp,24,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1328851,1342812,-13961,I,21
98,I:23,exp,exp,26,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1359409,1342812,16597,I,23
98,J:24,H2O,control,,,,0,H2O,H2O,1276289,1342812,-66523,J,24
98,J:18,NEB (+),control,,,,35,NEB SolA,NEB SolB,95036515,1342812,93693703,J,18
98,J:12,NEB (-),control,,,,0,NEB SolA,NEB SolB,1527438,1342812,184626,J,12
98,J:6,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,5353891,1342812,4011079,J,6
98,K:1,exp,exp,4,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1493595,1342812,150783,K,1
